24,20,27,32,32,44,35,43,46,45,36,34,34,35,42,41,43,47,83
24,20,27,31,32,44,34,42,45,43,36,34,32,35,41,40,43,47,83
24,20,27,31,32,44,34,42,43,42,36,32,32,35,40,39,43,45,82
24,20,27,30,32,44,34,42,43,40,35,32,32,34,38,39,42,44,81
24,20,27,29,32,41,34,42,40,39,33,32,32,34,38,39,42,44,81
24,20,26,29,32,40,34,42,39,39,31,31,32,33,38,39,41,43,80
24,20,26,29,31,40,32,42,39,39,31,31,30,32,37,38,41,41,80
23,20,26,29,31,40,32,41,39,39,30,31,30,31,36,37,40,41,77
22,20,26,29,31,40,31,41,39,38,30,31,28,31,36,35,38,40,77
22,20,26,29,31,38,31,38,39,36,30,31,28,30,36,35,38,39,76
21,19,26,29,31,38,31,38,39,35,30,30,26,30,36,35,38,39,72
21,19,26,29,31,37,31,38,39,35,30,28,26,30,34,33,36,39,71
20,19,24,29,31,37,31,38,39,35,28,28,26,28,33,33,35,38,71
20,19,24,29,30,35,31,38,38,35,27,28,26,26,33,31,35,37,71
20,18,24,28,30,35,30,36,37,35,27,28,26,26,32,29,35,36,71
20,18,24,27,29,35,30,36,35,34,27,28,26,26,32,28,32,36,70
20,18,24,27,29,34,28,36,34,32,27,28,26,25,32,27,31,36,69
20,18,24,26,28,34,27,35,34,31,27,26,26,25,31,27,31,36,67
20,18,24,26,28,34,27,34,34,30,26,25,24,24,30,27,31,34,67
20,18,24,26,28,34,27,33,33,29,25,23,24,23,29,27,30,34,66
19,18,24,25,26,34,27,33,33,29,24,23,23,23,29,27,29,31,66
18,18,23,25,26,33,27,33,32,29,24,23,22,23,29,25,28,31,64
18,18,23,25,26,32,26,29,32,28,23,23,22,23,28,25,28,31,63
17,18,22,25,26,32,26,29,32,28,23,23,22,22,26,24,26,30,62
17,18,22,24,26,31,25,29,29,28,23,22,22,22,26,24,26,27,62
17,18,20,24,25,30,24,29,29,27,22,21,21,21,26,24,26,27,62
17,18,20,24,24,30,24,29,28,26,22,20,20,21,25,24,25,27,59
16,18,19,24,24,30,24,28,27,25,22,19,19,20,25,24,25,27,57
14,18,19,22,24,30,24,27,27,25,22,18,18,20,25,24,23,27,56
14,18,19,22,23,29,24,27,27,22,22,18,18,20,21,23,23,27,56
14,17,19,22,23,28,23,26,27,21,20,18,18,19,21,23,23,27,54
14,17,19,22,23,27,23,24,26,21,18,18,17,19,21,23,22,26,53
13,17,17,22,23,27,22,24,25,21,18,18,17,18,21,21,22,25,52
13,15,17,22,23,26,22,23,24,20,18,18,17,18,19,21,20,25,52
13,15,17,19,23,25,22,22,24,19,18,18,16,18,17,20,20,25,52
13,15,17,18,23,24,21,21,22,19,18,17,16,18,17,18,20,24,52
13,15,17,18,23,23,20,21,20,19,18,17,16,15,17,18,20,23,50
13,14,16,18,22,23,20,21,20,19,17,16,16,14,17,17,20,22,48
13,12,16,18,20,22,20,21,20,18,16,16,14,14,17,17,19,22,48
12,12,16,18,20,21,20,21,19,16,16,16,13,14,17,16,18,21,47
11,12,16,17,20,20,20,19,19,16,15,14,13,14,16,16,18,20,47
10,11,16,17,20,19,20,18,19,16,15,14,12,13,15,15,17,20,46
10,11,15,17,19,19,18,17,18,15,14,14,12,12,15,15,17,20,45
10,11,15,17,18,18,18,17,18,14,14,12,12,12,15,13,17,19,43
10,11,15,17,18,18,17,16,16,14,13,11,11,12,15,13,16,19,41
10,11,15,16,18,18,15,15,16,14,13,11,10,12,14,13,14,18,40
9,11,15,16,17,17,15,15,15,14,11,11,10,10,13,13,14,17,40
8,10,14,16,15,17,14,15,15,14,10,11,10,10,13,13,12,17,39
8,10,14,15,15,17,14,14,13,13,10,11,10,10,12,12,12,15,38
7,10,12,15,15,17,14,14,13,12,10,11,8,10,11,12,10,14,38
7,9,12,14,14,16,14,14,12,11,10,10,8,10,11,11,10,13,37
7,9,12,14,14,15,14,13,11,10,10,9,8,9,11,10,9,13,35
5,8,12,13,14,15,13,12,11,9,10,9,8,8,10,9,9,13,35
5,8,12,13,13,14,12,11,11,9,10,9,6,8,10,8,9,13,32
5,7,12,11,13,13,11,11,11,9,8,8,6,8,10,8,9,11,32
5,7,11,11,13,13,11,11,8,8,8,8,6,5,10,7,8,11,32
5,7,11,10,12,12,11,11,8,7,8,7,6,5,9,6,8,10,30
4,6,10,10,12,12,11,11,7,7,7,5,5,5,8,6,8,10,29
4,6,10,10,11,11,10,10,7,6,7,4,5,5,7,4,8,10,28
4,6,10,10,10,9,9,9,7,6,6,4,5,5,7,4,6,10,26
4,6,10,10,10,9,8,8,7,6,6,2,2,3,7,4,5,10,26
4,6,9,10,9,7,5,7,7,6,6,2,2,3,7,4,5,9,25
