10,15,23,25,29,31,31,33,32,30,29,31,31,34,38,34,35,40,97
10,15,23,24,29,30,31,33,31,28,29,31,31,33,38,34,34,39,95
10,15,23,24,29,30,30,32,31,28,27,30,31,33,36,33,34,38,94
10,14,23,24,29,30,30,32,31,27,26,30,31,33,32,33,32,38,93
10,14,20,24,28,30,30,31,31,27,26,30,31,33,32,31,32,38,90
10,14,20,21,28,30,29,30,31,27,25,29,31,32,32,31,32,38,88
10,14,20,21,27,29,29,30,31,27,25,28,30,32,32,31,32,37,83
9,14,19,21,27,29,29,30,29,27,25,28,30,29,31,31,32,36,82
9,14,19,21,27,29,29,27,28,26,25,28,30,29,31,31,30,33,82
9,14,19,21,27,28,29,27,27,25,25,28,29,29,31,29,27,33,81
9,13,18,20,26,28,28,27,27,25,25,26,28,29,31,29,27,33,79
9,13,18,20,25,26,25,27,27,25,25,26,26,29,31,28,27,32,79
9,13,18,20,25,24,24,27,26,25,25,26,26,28,30,27,27,29,79
9,13,17,20,24,24,24,25,25,23,23,25,26,28,30,27,27,29,79
9,13,17,20,24,24,24,23,24,23,23,24,25,28,30,26,27,29,75
9,12,17,20,24,24,24,23,24,23,23,23,24,26,30,25,26,27,74
8,12,17,19,23,24,24,23,24,23,22,23,24,25,27,25,26,27,72
8,12,17,19,23,22,23,23,23,23,22,22,24,24,26,25,24,27,71
8,12,17,19,23,21,21,23,23,22,21,22,22,24,26,24,22,27,71
8,12,16,19,22,21,21,23,23,21,19,22,22,22,26,22,22,26,71
8,11,16,18,22,20,21,22,23,19,19,22,22,21,26,21,22,26,69
8,11,16,17,21,20,20,22,23,19,19,22,22,21,25,20,22,24,66
8,11,16,17,21,20,19,22,22,18,19,21,22,20,23,20,20,24,65
7,11,16,15,21,19,19,22,22,18,19,19,20,20,23,20,20,24,63
7,10,16,15,21,18,19,20,22,18,18,18,20,19,22,19,20,24,62
7,10,15,15,19,18,17,20,21,18,18,18,19,19,21,19,19,24,61
6,10,15,14,19,17,17,20,19,16,18,18,19,19,21,19,19,22,60
6,10,15,14,19,17,17,20,18,16,18,18,19,18,21,19,18,22,53
6,10,15,13,19,16,17,17,18,16,16,18,18,17,21,19,18,21,53
6,10,13,13,18,16,15,17,18,15,16,17,17,17,21,18,18,21,52
6,9,13,13,18,14,15,17,18,15,15,17,16,16,20,16,17,21,52
6,9,13,13,18,14,14,17,16,15,15,16,15,16,20,16,15,21,49
6,8,13,13,17,14,14,17,16,14,15,16,15,15,16,16,14,20,49
6,8,12,12,17,14,14,17,15,14,14,14,15,14,16,14,14,19,49
6,8,12,11,17,14,13,15,14,14,13,14,15,14,16,14,14,18,46
6,8,11,11,17,13,13,15,14,13,13,14,12,13,14,14,14,17,46
5,8,11,10,14,13,13,14,13,12,13,14,12,13,14,14,13,17,45
5,8,11,10,14,13,13,13,11,12,12,13,12,13,13,12,13,17,43
5,7,11,9,14,13,12,12,10,11,11,13,12,12,11,12,13,17,43
4,7,11,9,14,12,12,12,10,10,11,13,12,12,11,11,11,16,40
4,7,11,9,13,12,12,12,10,10,10,10,10,11,11,11,11,16,38
4,6,10,9,13,12,11,12,10,9,10,10,10,8,11,11,10,15,37
4,6,9,9,11,11,11,12,10,9,9,9,10,8,10,9,10,15,36
4,6,8,9,11,10,10,10,10,9,9,9,9,8,10,9,9,14,34
4,6,8,8,11,10,10,10,10,9,8,7,8,8,8,7,9,13,34
3,5,8,8,10,10,10,10,9,8,7,7,7,8,8,7,9,12,32
3,5,8,8,10,9,10,10,9,6,6,7,6,7,8,6,6,12,32
3,5,8,8,10,9,9,10,7,6,6,7,5,7,7,6,6,9,30
3,5,8,8,10,9,9,10,7,4,4,6,5,6,5,6,5,9,29
3,4,8,8,10,9,9,10,7,2,3,4,5,6,5,6,5,9,25
